date,steps,distance_miles,journey_id,character,segment,cumulative_miles,cumulative_steps,all_time_cumulative_miles,all_time_cumulative_steps
2024-05-22,13460,5.209669806787888,Mordor,Frodo,The Fellowship,330.260400523906,845895.0,330.260400523906,845895
2024-05-23,22275,8.595248871415055,Mordor,Frodo,The Fellowship,338.85564939532105,868170.0,338.85564939532105,868170
2024-05-24,21053,8.701548945212442,Mordor,Frodo,The Fellowship,347.5571983405335,889223.0,347.5571983405335,889223
2024-05-25,18026,6.5928441156495055,Mordor,Frodo,The Fellowship,354.150042456183,907249.0,354.150042456183,907249
2024-05-26,23507,8.829278831297595,Mordor,Frodo,The Fellowship,362.9793212874806,930756.0,362.97932128748056,930756
2024-05-27,28612,11.817183339367919,Mordor,Frodo,The Fellowship,374.7965046268485,959368.0,374.7965046268485,959368
2024-05-28,24874,10.492094840878892,Mordor,Frodo,The Fellowship,385.2885994677274,984242.0,385.2885994677274,984242
2024-05-29,13977,5.81846079595968,Mordor,Frodo,The Fellowship,391.10706026368706,998219.0,391.1070602636871,998219
2024-05-30,16228,5.882586792813961,Mordor,Frodo,The Fellowship,396.98964705650104,1014447.0,396.9896470565011,1014447
2024-05-31,14301,5.683118628582524,Mordor,Frodo,The Fellowship,402.67276568508356,1028748.0,402.6727656850836,1028748
2024-06-01,20905,7.920991683568553,Mordor,Frodo,The Fellowship,410.5937573686521,1049653.0,410.5937573686522,1049653
2024-06-02,29880,11.584659745570905,Mordor,Frodo,The Fellowship,422.178417114223,1079533.0,422.17841711422307,1079533
2024-06-03,21337,8.820241339956452,Mordor,Frodo,The Fellowship,430.99865845417946,1100870.0,430.9986584541795,1100870
2024-06-04,27673,11.61193218394086,Mordor,Frodo,The Fellowship,442.61059063812036,1128543.0,442.61059063812036,1128543
2024-06-05,6654,2.6013887191238667,Mordor,Frodo,The Fellowship,445.2119793572442,1135197.0,445.2119793572442,1135197
2024-06-06,18649,6.745055697493659,Mordor,Frodo,The Fellowship,451.95703505473784,1153846.0,451.9570350547379,1153846
2024-06-07,15688,6.502952610530906,Mordor,Frodo,The Fellowship,458.4599876652688,1169534.0,458.4599876652688,1169534
2024-06-08,19634,7.27718703279795,Mordor,Frodo,The Fellowship,465.7371746980667,1189168.0,465.7371746980667,1189168
2024-06-09,27321,10.382123505552853,Mordor,Frodo,The Fellowship,476.11929820361956,1216489.0,476.11929820361956,1216489
2024-06-10,8730,3.338628461567924,Mordor,Frodo,The Fellowship,479.4579266651875,1225219.0,479.4579266651875,1225219
2024-06-11,4651,1.8654685687384673,Mordor,Frodo,The Fellowship,481.32339523392596,1229870.0,481.32339523392596,1229870
2024-06-12,3824,1.4222053930688732,Mordor,Frodo,The Fellowship,482.7456006269948,1233694.0,482.7456006269948,1233694
2024-06-13,17840,7.408617909809233,Mordor,Frodo,The Fellowship,490.1542185368041,1251534.0,490.154218536804,1251534
2024-06-14,22839,9.311329510422702,Mordor,Frodo,The Fellowship,499.4655480472268,1274373.0,499.4655480472267,1274373
2024-06-15,23196,8.885277185256342,Mordor,Frodo,The Fellowship,508.3508252324831,1297569.0,508.3508252324831,1297569
2024-06-16,30750,11.953419978921175,Mordor,Frodo,The Fellowship,520.3042452114042,1328319.0,520.3042452114042,1328319
2024-06-17,11269,4.219158853887034,Mordor,Frodo,The Fellowship,524.5234040652913,1339588.0,524.5234040652913,1339588
2024-06-18,18445,7.493660144998205,Mordor,Frodo,The Fellowship,532.0170642102895,1358033.0,532.0170642102895,1358033
